gene,nOPCs_mean,aOPCs_mean,aOLs_mean,activatedaOPCs_mean,non_activatedaOPCs_mean
Ttc4,12.52528515,11.98699595,11.67671794,11.96746824,12.18924508
1700047F07Rik,9.210783625,8.861621938,8.89275879,8.947206729,9.36066755
Hltf,10.22028701,10.96004032,10.87363941,10.44908758,11.52893596
Col4a4,9.117417656,8.883855438,8.951413541,8.968858729,8.875946577
Tle2,11.35670809,12.00676659,11.62507,11.00869933,11.94516928
Olfr341,8.99117571,9.25140092,8.829969519,8.806689969,8.801196014
Dio2,9.55494316,9.471376535,9.496405413,8.990342967,9.044530328
Gins1,9.842242235,9.525105915,9.58027088,9.371536546,9.790475489
Ids,9.80982042,11.06076933,11.06690997,10.45793652,11.20552658
Gm5724,8.966756472,8.949952365,8.888682173,8.680610965,8.96937325
0,8.923608917,8.812120639,8.789168638,8.814751634,8.732286208
Lrrtm2,11.78211262,10.96362697,10.9915242,11.30865874,11.00009255
Qrich1,11.85310247,11.57782912,11.74355645,11.68053262,11.44677666
Selk,14.08030448,14.83791226,15.07088582,15.01404497,15.09608471
Fkbp4,9.681482215,11.08259004,11.28720648,10.11620665,10.98493487
Zkscan16,9.094401298,8.97860996,8.845751037,8.957327133,9.195570637
0,9.000052308,9.104965538,8.948953212,8.900100385,8.943916151
Sh3bp1,9.382386809,9.734638261,9.911053716,9.125932023,9.485967874
Stk36,9.484808944,9.769228268,9.705740238,9.250134505,9.644865167
Trib2,10.89444309,9.147313001,8.894217601,9.274776799,9.544192155
Mcpt-ps1,8.961054953,8.847435786,8.86682983,8.790673399,9.077179353
Olfr552,8.998047928,8.923640959,8.892241435,8.998454401,9.068213979
Spnb3,9.153216349,9.069489876,8.973291761,8.813158937,8.930289592
Arg2,8.91918173,8.971775145,8.961081094,8.826203561,9.084930762
Gpx5,8.982967158,8.93804917,8.901518318,8.836359986,9.086474057
Gm7866,8.906490466,8.812838802,8.698378699,8.942035358,8.929021291
LOC100048139,10.31158592,10.00704165,9.955094734,10.32300464,10.04775868
Ccpg1,9.144811662,9.942354241,10.12750255,9.966262054,10.19250943
(+)E1A_r60_n11,8.893760817,8.846079463,8.915349136,9.636318921,8.937728749
Hcrtr2,8.804162107,8.87478071,8.775018258,9.305168807,8.84925523
(-)3xSLv1,8.884280761,8.933825851,8.760129913,9.163662262,9.005032028
Nudt5,11.78010771,11.69590462,11.60289344,11.11636801,11.39901879
Olfr683,9.184343465,8.831685621,8.767965838,9.254720801,9.085123354
D730005E14Rik,8.899823057,8.851843089,8.836247746,9.232925293,8.907875901
Mlxipl,9.293441668,9.368680284,9.421741968,10.01058559,9.213550038
Bmx,9.217818261,9.782946186,9.7540245,9.247613671,9.746247916
Hnrpll,10.97405326,10.62297242,10.63984729,10.96670375,11.11389162
Papola,11.14613946,13.03512493,12.60824508,11.91015538,12.65553361
Gm9502,8.757363134,8.805697527,8.803734337,8.837975368,8.966952939
Hcst,9.009861419,8.934121371,8.962305198,9.304652561,9.183478647
Zbbx,8.885687078,8.823088874,8.78648005,8.820147464,8.737379418
Slc5a9,8.914486032,8.873512424,8.939856064,9.104761696,8.912179986
1700080N15Rik,8.840486593,8.883612955,8.856657733,9.029961014,9.016680948
Parp8,11.63199545,10.6743666,10.69696639,10.40222422,10.83481741
Tmem194b,9.163217876,9.895721579,9.660983451,9.403922683,9.60735219
Laptm5,9.055143355,9.035015984,9.111310693,9.555446095,8.995174495
Traip,8.991002188,8.765066323,8.87040324,9.106824516,8.754022041
Arap1,13.26108555,13.84066966,13.69213055,12.75626762,14.05548321
0610040J01Rik,11.31134191,10.01966783,9.868858286,10.30858931,10.05619155
LOC100048288,8.914729006,9.106750874,8.797369806,8.88334415,8.894898416
Olfr963,8.837502304,8.789811407,8.984969122,8.765576948,8.99761786
LOC674070,8.745072121,8.774064399,8.913759962,8.795356077,8.911263962
NA,8.555398044,8.716134654,8.527761795,8.729600364,8.67955886
(+)E1A_r60_a22,9.079095221,8.900933644,9.014482014,8.859563062,8.907794568
Dub2a,9.032290463,8.994039269,9.064312392,8.786654157,8.836119868
Hoxb1,8.796350729,8.744586016,8.759277213,8.981903717,8.750259463
V1rc19,8.894361667,8.790309633,8.803422093,8.857589914,8.775070268
Ankmy2,9.036129312,9.042092392,9.087985545,8.952166202,8.955425298
Mus81,9.509514667,9.803265207,9.665124629,9.919380315,9.942585014
LOC100044776,13.18282305,12.9933313,13.21937585,12.47684452,12.45359249
Gm6524,10.41203839,10.56284632,10.6571682,10.61513936,10.53328325
Clp1,8.8966636,9.138759309,9.177646995,9.321007816,9.338855008
Magea8,8.780983758,8.782563681,8.704750173,8.901186264,8.742457555
Ntng1,9.967935649,8.929705169,8.833795954,9.038303991,8.958256746
NA,8.437388539,8.624429119,8.511773974,8.980707403,8.782829733
4921533I20Rik,8.704159787,8.764296745,8.677930457,8.998749961,8.772282626
Mmp9,8.757940467,8.759762131,8.810739092,8.819509917,8.906132902
Olfr317,8.795129762,9.020899056,9.102388118,8.879430445,8.632823823
9830001H06Rik,9.063825393,9.206670579,9.381288646,9.089077662,8.978631545
Gpr65,8.643835974,8.809903045,9.069241194,9.068561933,9.006872592
Pik3c3,9.039909867,10.21641741,10.28638676,9.962267812,10.46852456
0,9.653659725,9.33138861,9.357949771,9.075787907,9.136926411
Aurkc,8.794089007,9.122931785,8.813888404,9.021591738,9.18261206
Kin,11.0125506,10.93950913,11.31152493,11.04627281,11.55193656
Gm1943,8.763125883,9.433632502,9.313449385,9.551308458,9.533527616
Serpina10,8.732900753,9.149954639,9.071947281,8.991311552,9.158458478
Lrrc9,8.584851668,8.730081979,8.713197758,8.873484422,9.256206646
Cops7a,11.83862263,11.84238033,11.84592321,12.4426092,12.05563891
Trip11,10.67721098,10.98727646,11.23999591,10.74878321,10.87148903
Fam162b,8.682945772,8.827850199,8.758385928,8.962235563,8.770582308
Neurog3,8.686494778,8.778146363,8.864012887,9.310236261,8.978007958
Oit1,8.661851639,8.872032362,8.778281098,9.17113957,8.970700328
Mrto4,11.1907953,11.19449378,11.15053531,11.74349973,11.10393954
Ctps2,11.74810607,11.32143525,11.22699492,11.0389562,11.17670036
Zfyve20,9.853498363,10.5734468,10.55596231,10.87328562,10.72136457
Rab20,8.781613231,8.801444844,8.935218955,8.969682676,9.196580754
Pax3,8.615046896,8.767879864,8.768173757,8.872000753,8.862820188
Rgs9bp,8.906412637,9.072696995,8.978906678,9.450015083,9.240527387
LOC100046691,8.741749205,8.784226019,8.858343402,9.571763029,9.185147694
0,9.402707688,9.688366195,9.898295578,9.726420632,9.708603943
Gpr65,8.666715636,8.799443179,8.772514188,9.218469233,9.055335943
Zkscan4,8.879175664,9.223262903,9.044237398,9.161403512,9.393414832
Tmem179b,10.03657461,10.33869239,10.34602477,10.56853523,10.2419159
LOC100216343,8.919770561,8.890652856,8.790724126,9.13170849,9.02588492
Xylb,9.358075856,9.418788198,9.703761179,9.584384559,9.621725942
Hoxa3,8.821058033,8.792374753,8.887036705,9.077641124,8.902263855
Grsf1,10.44885528,10.11310202,10.2115166,10.44207881,10.22218731
Dnajb2,8.696092108,11.12152923,11.06255991,10.32095282,11.93130212
Gm5480,8.945794634,8.992460808,9.088252313,9.158229368,9.162203993
Vmn2r16,8.687703044,8.865691698,8.90371679,9.768901827,9.334870029
Gm2954,8.747021116,8.899876476,9.419335959,9.042783007,9.354290879
Nlrp9b,8.781493165,8.835097566,8.850094526,9.07634432,9.143352797
Pex10,8.959685257,9.513976116,9.525525592,9.383227431,9.390431437
0,9.683715991,10.11356674,10.08999874,10.14339059,10.44468831
Olfr1273,8.755576231,8.831513467,8.775294431,9.21282494,9.152735576
Asgr2,8.92267615,9.093782374,9.265649468,9.292870154,9.06308278
Tdgf1,13.58952271,12.73912698,13.72734979,12.15775708,12.59224886
Olfr713,8.769909317,8.791668808,8.948788009,9.115792572,9.044105503
Zfp335,9.200184679,9.572937165,9.519476627,9.669920842,9.830577465
0,11.24745455,9.745280977,8.991264637,9.39029186,9.01231405
Krt24,8.836619173,8.822008758,8.983652421,9.053557662,8.895637906
En2,9.162205427,10.8161867,10.80764949,10.28401703,11.09137638
NA,8.544055819,8.62489044,8.619491244,8.970222906,8.669225816
Dus3l,12.02191238,12.06817547,11.8330558,11.9429471,12.18685135
Gm3694,8.824797209,8.962249668,9.505892297,9.217652005,9.209829285
Stard9,9.70572998,10.20456017,10.13158559,9.497288693,10.28275014
Fbxl19,11.13901567,10.29628884,10.27776715,10.29519606,10.33846822
Zc3h12b,8.993683426,9.017113597,8.948869809,9.115957913,9.145904153
Gm6630,15.62957945,14.48093915,14.17587425,15.38130242,14.30466111
Ccl9,9.172678781,9.105290213,9.016285449,9.150165601,8.916817018
0,8.835098524,8.923863572,8.896671908,8.776171848,8.95789448
0,8.833826877,8.912309552,8.865544397,9.414391325,9.019086656
NA,8.569254808,8.498591893,8.523217756,8.872724128,8.676749469
Prss1,9.140888917,8.797428021,8.955758953,8.977222235,9.02203282
Smpd4,10.57331242,10.58882426,10.63912234,10.44891907,10.83866784
LOC674590,8.839168649,8.759497729,8.888666753,9.090956934,9.116537845
0,8.745486295,8.79162637,8.893574231,8.832611291,8.913543177
Fbxw2,9.244839785,9.523262925,9.715690157,9.441310671,9.849436943
ERCC-00062_278,8.966617093,8.879470317,9.077471647,8.903702441,9.039336035
NA,8.563004792,8.76784124,8.60154263,8.746206087,8.652539811
Stoml2,11.77177881,11.46050771,11.51934343,11.72479032,11.68011735
Prr5l,9.13531034,13.26912361,13.1899874,11.69354631,13.06071012
E230016M11Rik,9.005606203,8.900888651,8.913285947,9.014562094,8.949032196
NA,8.706423732,8.63836597,8.578164069,8.750058699,8.871270238
0,9.320773139,9.312989445,9.304922946,8.997824939,9.127803396
Frs2,11.3533467,11.04182819,11.13010688,11.22673577,11.50054528
Pspn,9.092326727,8.844778917,8.94105049,9.024012285,8.972390597
Defa3,9.055846854,8.948570146,8.987105721,8.887592723,9.017875588
Anxa11,10.29757371,9.526781737,9.342880405,9.732912746,9.221374425
Slc25a2,9.016612015,8.910220421,8.935528326,9.078030035,9.114104202
0,9.211930648,10.82837137,10.96796542,10.05705751,10.76678113
Baz1b,9.74530523,10.16918505,10.20611075,10.07468072,10.41376145
Sult1b1,8.904880429,8.911143005,8.884390547,9.269106521,9.071853453
Wfdc15b,8.890276672,8.951298878,9.030545999,9.184366334,9.07968546
Uhrf1,11.77396311,9.420126805,9.154516672,9.42983476,9.031813893
Gprc5c,9.357693229,9.184788951,9.060316515,8.948347736,9.134593262
Arap3,9.097020807,9.12047917,9.172716541,9.034358559,8.953617762
4930452L02Rik,9.101380755,9.024680296,9.054361971,8.737032662,8.861799704
Ror2,11.06672212,9.044634419,8.931194949,8.978558381,8.98603533
Pcyox1,9.954550327,9.871583201,9.652671473,9.69965684,10.24507631
0,8.974525871,8.809319752,8.950628645,9.011956139,9.170643486
ERCC-00144_60,9.051905814,9.01172416,8.867257334,8.842835213,9.12757309
Abi3bp,9.261061853,8.978733785,8.971464267,8.862205544,9.212683216
Med12,12.13998183,12.36440684,12.20035282,12.22301955,12.43841473
Rasef,9.044848655,8.819659576,8.856139485,8.984592031,9.06279943
Osbpl3,9.503203632,8.975811681,8.963750797,9.031638359,9.053229179
Prl3d1,9.174416298,8.974358549,8.910057012,8.775927774,9.082425627
Mest,11.83576675,9.553538984,10.50949729,9.239810901,9.972316546
Mpeg1,9.909701253,9.490045846,9.454811935,11.21303164,9.169230989
Six3os1,9.58189798,8.94047991,8.96056742,8.896719198,8.87746013
ND3,15.76853115,15.81262086,15.92386445,15.75574675,15.87753833
LOC100048303,9.5310231,9.383137574,9.377543128,9.363824007,9.41540374
LOC100045546,9.338601108,8.995075452,9.167203217,9.015891648,8.742948079
Tifab,9.237301892,9.001115639,8.835380893,8.94771209,8.919079408
S100a4,12.29804473,9.591631546,9.205112952,10.22442855,9.422537827
Stradb,9.552966071,9.313927928,9.376383379,9.110925513,9.629828016
Mrpl44,10.5955048,10.52806044,10.30278601,10.67418022,10.28622841
Rbbp5,9.477277805,9.928074363,9.94663842,9.618376127,10.09058117
Ube2a,11.38022732,11.09540909,10.99072476,11.38485738,11.03136096
Spna2,13.98342976,12.99049468,12.70478893,12.8660209,12.82542222
0,10.76045862,10.45576419,10.26358657,9.933465046,10.52087065
Plp2,13.17016037,10.32511493,9.880145773,11.37529784,10.32865779
Mbd5,9.615434517,9.048598094,9.084921308,9.053909441,8.92741812
LOC100044108,9.292081034,8.89227001,8.953411952,9.039757183,9.079939799
Grrp1,9.6063511,9.224649912,9.302820875,9.140280125,9.200515178
Gmppa,11.08540203,11.52452581,11.82088592,11.49852689,11.33412273
Slc22a9,9.323634058,8.886631621,8.999618062,8.841547622,8.91837167
Cstf3,10.90970854,10.68035631,10.70983331,11.12750356,11.14969972
Arid2,9.234290643,9.022794724,8.902477164,8.895269771,8.794362031
Carm1,11.12428503,10.67519216,10.50084242,10.47279315,10.4890374
Dach1,9.546611257,8.900500531,8.959740078,9.110879629,8.787365944
Gm9195,9.420853991,8.943716844,9.229557138,8.891413183,9.073368897
Morc2b,9.405597559,9.019345405,8.957903549,9.105119006,8.911863905
LOC100048710,9.246267021,8.828645043,8.852969096,8.851745563,8.848243183
0,12.17494235,9.225362858,9.077603057,9.63250244,9.266258564
Hmx2,9.413154877,8.972282175,8.949753923,8.857798108,8.954723158
Olfr481,9.482129481,8.991428456,9.481704183,9.119997668,8.904532766
E130118H10Rik,9.437066539,9.180090714,9.246912545,9.259640737,9.08629813
H13,13.69931278,13.18995994,13.07537472,13.24057052,13.16671672
Pin1,9.379768346,9.100429907,9.134330133,9.41751723,9.192084556
Ptpro,12.62266595,10.0970105,9.361419801,11.2890412,9.566428141
0,12.23097817,11.12467048,11.40802506,12.33620989,11.52313521
Vbp1,11.32195181,11.8260666,12.4265157,11.25115447,12.02666012
A830007P12Rik,9.576439166,9.19414201,9.165234668,9.083045921,9.066465135
Ssh2,9.565231437,9.577971362,9.861179324,9.336762997,9.489374252
0,9.084074397,8.914822383,9.022693336,8.893574094,8.960394592
Timp3,13.76261466,10.87333867,10.65658806,12.58138011,10.29448943
Ralgps2,10.36280501,9.01981024,9.06356553,9.237521793,9.010851264
Gm11194,9.026563298,8.939136526,8.962985357,8.837121461,8.993689547
0,9.628780378,9.962461261,10.1440295,9.548476112,10.07683405
0,9.118756957,8.957747713,9.073678239,8.951663899,8.844580565
Gabra5,9.163836158,8.920328222,8.925287324,8.811981651,8.827126604
Ccdc72,12.48862962,11.64681785,11.72368699,11.29575209,11.00700337
Gm3406,9.004018802,9.012344919,9.005703227,8.990057162,8.953473158
Pdpk1,11.09136472,10.88450332,10.82044852,11.06214934,11.20755311
Zcchc17,12.61791686,13.39485543,13.47865041,13.37330322,13.3901909
Usp24,9.458678974,9.278409664,9.193368881,9.444846351,9.243793341
Gm9543,9.155962471,9.00822454,8.875556317,9.147591057,9.092215194
Gm6379,10.86107331,10.36426994,10.22582184,10.23908432,10.238313
Defa26,9.179064788,9.028008412,9.211144224,8.937804257,9.043272025
Olfr544,12.66263532,12.43546111,12.95125405,11.8776898,11.82421278
Gsta3,9.672367853,10.60796757,10.47071707,10.57029359,10.85078652
Alox15,9.057878248,8.905371083,9.073339298,8.894212186,9.082048892
5033425G24Rik,9.098927651,9.112652322,9.082470559,8.986198748,9.107631163
Fxyd4,8.90187862,8.910195564,8.977051716,8.921038135,8.940083195
NA,8.755297858,8.753008196,8.604026518,8.771699279,8.783451778
0,9.139613113,8.858644919,8.983026761,8.873235054,9.29262616
Rreb1,10.01928046,9.26323892,9.150928909,8.961040187,9.176970241
Brms1l,12.71018895,12.42340872,12.2776014,11.90294988,12.46975778
NA,8.650066185,8.644848745,8.647299654,8.561341278,8.717517094
0,9.162006627,8.960337839,8.883701471,8.862563006,9.10819592
Samd3,8.852093734,8.813768154,8.979702409,9.205240833,8.991545328
Gm600,8.979520896,8.941865742,8.983986519,9.246638839,9.188210551
Fhod1,11.02504577,9.402338845,9.331096365,9.891137392,9.286177503
4732460I02Rik,9.637018294,9.746220435,9.740905488,9.944457975,10.22152529
Nhp2l1,11.60867049,11.82212866,11.63815718,12.64299287,11.90707973
Ttc19,9.454776146,9.210688091,9.241612785,8.984121021,9.183816964
Gldc,11.44268687,9.580443231,9.46819209,9.495527758,9.29986958
Olfr773,9.005486656,9.011106425,9.130733749,9.004670604,9.135848351
Olfr95,9.120717105,9.029930606,9.106414136,8.952386706,9.045360907
Ighmbp2,10.10059136,10.18183219,10.33058202,9.743798243,10.17761897
Fam55a,9.056664224,9.052998307,8.986857357,8.944129174,8.97254819
Aox1,10.68775986,10.04229154,9.403037471,9.882829084,9.628246436
Zbtb41,9.30887657,10.09099169,9.616877275,9.301779308,9.274508342
LOC100047651,9.346249124,9.864975028,9.789192838,9.846069403,9.511455951
Olfr314,8.934845899,9.070426846,9.083056221,8.810896136,9.218290771
Olfr1318,9.038587973,8.870817502,8.909294408,8.913552164,9.198211794
Rnf121,11.58418271,10.91000272,10.70577181,10.92516721,10.64962815
Tpd52l2,12.24254966,12.55325983,12.34279826,12.64939662,12.73772467
Cfh,13.78474668,10.37385042,9.32900598,10.52008213,9.66060813
Dnahc10,9.122560298,8.968089959,8.952812854,9.632632867,8.931676288
Tsnax,12.44809031,12.39036871,12.29751978,12.63196393,12.5677382
NA,8.810367117,8.802136228,8.714379776,9.045282592,8.721810284
Gm3911,9.293706298,9.751418403,9.863442246,9.375626075,9.606796272
Trmt61b,8.86758896,9.055549716,8.908003557,9.058785775,8.967619964
Gm6265,15.65045532,15.73700373,15.82917823,15.5336245,15.81580738
Ocrl,12.29781161,11.22478561,11.04518859,11.32544082,11.37181118
Snapin,9.959799417,11.20064022,11.35394845,10.51158688,10.97458939
Bcl2l2,9.027207503,9.439056739,9.484416339,9.039093788,9.308079923
Prkdc,9.748946877,10.51645615,10.34358829,10.20047307,10.66601702
(+)E1A_r60_a97,9.113999302,8.928037484,8.901600227,8.975708364,8.828710576
Tmem174,9.5120136,9.743531585,9.601016298,9.345611527,9.309386898
Gm4987,15.54387195,14.93361041,14.90063138,15.13284976,14.89695709
0,15.31623514,14.35450144,14.23250899,14.74116658,14.22924847
Wdr45l,9.859003467,10.08499683,10.13457558,10.31322002,10.04570702
3300002P13Rik,9.262013943,9.404721195,9.293020097,9.289164555,8.991582675
0,9.40245711,9.560195653,9.515059968,9.210499904,9.410871155
Gm11556,9.040364311,9.169881651,9.001627871,9.081005124,8.989580977
Olfr845,8.918302152,9.081095703,8.973009107,9.146808493,8.97519162
NA,8.695811616,8.924827498,8.7445609,9.168506724,8.772005489
Zic5,9.15300507,9.064757448,9.008212563,9.046436325,8.899006195
Kcns1,8.949459407,9.063331276,9.052369319,9.083843625,9.093479529
V1rh1,8.963228791,9.006104584,9.030889666,9.634983051,9.019196059
Tmem176b,14.18282817,11.10501552,9.957849151,12.5316582,9.786831318
Cabp2,8.929396879,9.007356506,8.978019873,9.028712938,8.754187745
Trmt112,11.31298647,11.86135148,11.85576183,12.28684847,12.04116882
Gm6181,11.7954205,12.61440375,12.53898276,11.70841058,12.24277742
Prrg2,10.6142205,11.26116471,11.19390544,11.55812197,10.98762861
Wfdc15a,8.890269718,8.919477832,8.854303505,8.909886094,8.937494036
Zfp637,12.11671049,12.2114466,12.26222666,12.68770479,12.68524263
2410022L05Rik,10.34271385,10.60245321,10.52277378,10.17338043,10.53585696
Fam126b,11.79104829,11.98085504,11.86241373,11.36850471,12.17301355
Csf1,11.44791291,12.77111999,12.70764983,12.42875668,12.83235334
Dnmbp,9.14760587,9.028770398,9.11187074,8.959745086,9.101819038
Slc25a44,9.267624552,9.626276712,9.696659933,9.397363377,9.348694923
Adck1,10.55926904,10.78323273,10.82343617,10.76621734,10.9525651
0,9.016279229,9.050500976,9.048291163,8.982424037,8.961594207
Gm5845,14.83262134,13.83623629,13.70699544,14.50120092,14.10956195
E430029J22Rik,8.923825984,8.802414325,8.821931683,8.906325248,8.873273705
Rab27b,9.248518308,9.045215971,8.86357876,8.887103338,8.992598009
Tex11,8.870215194,8.86991577,8.818750613,8.858409809,8.937531003
Nrbf2,10.1423518,10.5938816,10.77105376,10.85363783,10.88266622
Spcs2,10.67701148,10.71066571,11.32246552,9.897764741,10.06168731
0,11.91792454,12.3483687,12.47092771,12.66526456,12.64983735
Bdh1,11.07807944,10.49615596,10.43116382,11.13689339,10.39829485
Gm4340,8.88735465,8.942841528,8.839223089,8.869055996,9.149743934
0610010O12Rik,9.505403109,10.31250361,10.41599568,9.655230393,9.929828833
(-)3xSLv1,8.952655441,8.808888341,8.835154197,8.84699509,8.831878668
Cntn4,9.099506059,8.98683525,8.8908269,9.201525604,9.013654722
Lep,8.900493904,8.960650188,8.984493629,8.89494894,8.889430416
Aak1,11.97621194,11.46973973,11.5709863,11.36298782,11.55366469
