gene,h4_mean,h24_mean,h48_mean,h72_mean,d7_mean,d21_mean,d28_mean
Sbno1,110.7560441,115.1339947,86.05115904,118.3449818,113.7771046,10.85155349,117.7478439
---,85.25692839,102.7950321,81.01071788,130.8624693,89.79398784,12.53291416,90.14343013
Slit3,96.80109574,103.3751188,85.86151485,84.7350941,96.88644984,32.74196298,106.068373
C1qa,932.2728239,1495.824995,2891.732348,3331.92145,6041.247862,1949.394445,3918.31782
Tdg,265.6725053,346.3335539,359.020411,343.1743758,333.3693245,102.0329186,284.1653123
Rtkn,221.9518334,197.59943,219.0233961,150.3967992,169.6790979,79.817539,182.9215635
Frs2,241.8484583,240.6279337,236.3562327,246.6373304,263.1491811,85.9598468,299.4586263
---,96.70394836,85.95473425,62.57002019,77.04675653,77.26102668,30.94712964,93.24031517
Ildr2,105.057262,108.5492172,149.975102,151.2449056,126.2189337,52.43036435,119.5732246
---,236.5165212,229.6210867,275.5026877,266.2748625,275.6391865,102.952832,264.4513471
Cln3,314.3130807,282.4980967,452.1815524,377.5097775,372.2560999,201.5871574,358.8188966
Fam3a,250.6945674,238.0559994,313.9803722,304.3362889,323.8868352,154.2251539,314.5651306
LOC681355,13.23531486,10.9483882,15.19835026,13.16291514,12.25430709,7.29390081,12.55863197
---,26.07511659,25.74698512,30.53718283,27.5824228,26.53423208,12.81069437,26.90595854
Six4,73.43574239,64.03883749,71.72983834,69.00028431,61.07390445,37.03704276,66.13487955
---,16.67527061,13.68831753,17.50262641,17.65879273,14.11480678,9.333709172,14.98250507
Crk,399.1089243,471.687906,413.5946119,546.7040565,435.643511,221.5748309,418.8755668
Icos,137.9100822,102.8843258,171.9218959,200.1680669,147.8970337,70.31394992,133.0243333
Igh-6 /// LOC314509,62.78986011,62.39541084,74.24433071,69.41321309,64.05240213,33.46099925,58.73527823
---,32.34764573,26.76835535,28.76117646,29.95671729,27.80481679,9.746459993,26.87226258
---,68.33969866,93.54355943,126.5314495,87.64237814,72.88289319,12.97392926,65.81388574
Rab5b,677.4888069,849.7011638,571.7267608,798.1530072,788.058239,224.8202405,670.014859
Pcnt,68.64409421,78.05458108,77.0105685,64.02543873,86.22295525,36.43019216,74.01237846
Pinlyp,53.01437101,54.19225053,45.68662368,36.84759108,54.97226785,19.94516129,48.98262136
---,151.7559207,119.3688383,98.87540137,89.39826028,123.2737961,50.99333436,124.9917314
Dph5,122.5249821,174.2190953,136.5733224,102.6889438,137.8681956,52.16244002,133.9702512
LOC102555456,29.84405432,23.88567974,20.05282522,17.91766425,25.02168137,7.609705184,24.37139311
Mlana,89.16935987,86.41611549,65.88570319,62.37017298,82.46696966,24.02249894,96.63018191
Nexn,19.38504775,18.92462837,16.48009959,13.25168452,18.26716224,5.309826613,19.1455559
---,520.1886583,306.4977166,281.9551517,287.0367342,282.5102365,94.3159235,264.929637
Son,209.9599111,198.7259851,146.0490636,152.2856076,189.5911416,40.10413595,183.434258
Fam53c,887.5903833,864.2033808,868.7406347,723.7015261,931.0689126,423.8692297,1009.935134
Prcc,75.65472383,102.4320702,87.00686473,59.40683204,98.41376171,31.53477933,99.58336519
---,133.8165952,155.984872,143.0856941,114.4361745,128.3209605,38.95335846,139.0062272
Cdkn2aipnl,45.89858251,40.94026492,35.91447803,36.4612021,38.67462497,6.86308842,41.66455753
---,15.00128845,14.26222544,12.80340055,13.47652105,14.50455426,4.025069059,14.77958513
---,16.56600339,17.11255611,16.40488588,16.61861425,18.36848955,4.527747178,19.11094303
---,344.851918,240.3400595,223.8288391,251.1003098,232.2774728,64.62440222,284.4385214
Grpel1,87.86637387,78.55182366,86.64253795,80.68409377,73.13775366,29.71484706,79.79083714
LOC100911033,87.14259672,86.503979,92.20847731,112.5025052,83.45616782,21.11808454,85.12512584
RGD1311863,29.70056919,33.21165495,37.62787457,34.62794244,30.87411824,9.969098273,29.37381351
---,102.668911,85.93933099,93.3128803,84.90257567,80.62648498,33.71307182,88.612234
---,92.42223576,85.23382704,95.48782997,89.32687324,77.96727986,35.31399951,88.17138336
---,101.3250236,85.68324658,113.4837348,98.82772768,81.18790083,39.99711938,92.10304989
Csnk1e,115.5046473,103.8401355,131.1739863,114.0904857,105.5227121,43.71471977,117.6112171
Zbtb43,41.53651109,32.7059956,42.23049701,43.49629976,34.92875084,9.65411841,36.68644885
Zfp202,97.4054888,87.66427794,102.4852798,96.01288245,81.44406951,51.96732252,85.43850685
RGD1306148,97.60832052,126.9880781,145.9287617,125.390046,126.1886648,53.78036356,117.2455256
Rbm8a,117.1124009,105.0993319,105.4682715,103.6908954,91.19862463,40.16533271,96.75357442
Dync2li1,26.17603428,21.98003735,28.60408881,32.4983718,22.98153591,17.47161234,24.03579568
Dync2li1,235.2734207,293.4389674,373.9910346,344.5727577,306.5422168,187.117539,327.9711943
Fbxo45,161.05515,179.9495572,184.7335129,186.0934839,164.1323652,76.49793657,146.4254178
Fam89a,17.72895045,21.49775205,26.27761186,19.28386081,21.10758829,6.853102976,18.24791459
Pcnp,52.37114794,55.36377619,47.32507689,49.24286408,55.39950764,16.47797998,56.92807373
Zbed3,15.13404003,19.18418553,23.48368976,19.71471706,24.8846192,5.257649269,19.55925494
Smim4,130.3954843,185.6611352,245.8405217,148.7836122,227.8718622,94.94879922,178.1328397
---,29.16756764,23.55580342,21.39040423,22.23676513,23.56198478,4.730809992,19.49277901
---,147.2223035,100.1519433,61.35828242,55.96031568,195.0164456,20.79442152,77.80995524
Irf6,181.2085179,151.8553372,111.1927698,105.3041827,133.4352825,38.54980968,122.6163993
---,34.61867794,27.16346436,23.49931236,23.1854502,27.16164883,6.54904605,27.0265574
---,191.1325468,179.037922,129.6680031,112.0821232,168.0944217,38.46204697,172.4556301
---,49.72244221,46.60341433,37.03909759,31.5234428,44.02480652,13.29985074,46.9775639
Taf10,99.49110789,109.2547896,112.3792509,70.83068917,104.2289386,42.67611459,96.16347316
---,175.8001642,148.5675055,117.5130073,90.61749031,144.6544876,40.51730512,154.539587
Masp2,61.67355266,52.80086336,42.13018153,35.40036435,47.13993915,13.25395936,51.30849847
Diaph3,21.9421876,15.91151005,13.85131061,16.17985168,15.75294712,3.535155024,17.78596171
Spata13,65.0366003,66.8333904,48.95796847,69.4684319,61.67211339,10.30719456,59.16354207
---,137.915119,103.2819417,96.61569306,107.9248566,101.59915,29.3297287,117.9372163
---,77.29044701,64.67035793,51.89444513,52.40689389,58.36172503,35.48860897,65.57217717
Rp9,413.9442947,410.2122559,427.3655542,395.2312359,434.1498595,162.9814264,431.4583721
Usp30,80.70633052,56.8859928,53.68031695,48.00067866,52.51040068,24.91482109,63.13513861
Lmnb2,276.8924284,314.0010908,447.0067013,353.1904975,303.4689679,95.13387093,275.3392754
Zfp592,393.6505303,373.4937678,399.4153613,399.1714697,385.4642906,161.868963,432.2912074
---,496.3682483,680.7410038,681.8239934,1013.942978,1130.019295,269.780011,1153.532211
LOC619574,378.8323916,401.3203606,463.6992826,480.0094512,538.8124288,173.3587064,548.5110314
Esrp1,28.95083901,24.59621931,26.98619531,28.91769089,24.88159833,10.98047184,28.15352377
Zfp335,487.58327,464.9791152,552.7021825,486.1283565,478.8664046,263.1563769,519.0528083
---,89.67962556,131.56209,165.0826558,167.2558338,138.5215175,38.6708912,132.7421902
---,20.55176421,18.91342179,20.82621672,19.16142517,18.04717544,8.925759886,19.20198902
---,21.63128664,16.92394244,20.36578471,19.32189832,17.12685949,8.925759886,19.15266655
Top3a,222.4166168,194.7086692,268.6649041,236.571558,217.992429,120.4592113,225.9085852
---,71.50564157,63.66356028,91.40957592,68.01569832,64.4301185,43.97492767,69.66250525
Lrrc39,18.59043769,16.39713605,20.09709426,20.3862595,16.54446075,13.04229813,18.63671044
Fzr1,169.885214,173.5627058,282.3680233,239.5164908,176.7077687,132.8387892,166.3185155
---,316.6768847,340.6446886,404.0380789,575.3918689,397.163876,198.9164435,438.734167
Cenpb,751.4330319,889.6098267,1381.613519,869.783789,986.6433201,513.3100845,799.6564182
Slc23a1,49.02098505,46.03725215,45.26607248,43.3827992,46.29842027,16.82593221,45.69898845
---,25.89063088,32.22524121,27.0497594,22.11005739,30.66792676,15.85430496,28.37449657
LOC102547290,109.0622666,111.1733309,103.9686943,74.40002785,105.4500993,35.42913805,103.7173142
Marveld1,288.1543294,317.2519531,258.3611362,241.3650359,299.8957224,93.58478054,257.8286268
---,34.16593936,33.45711195,27.10905908,23.26517245,32.9961718,10.1396037,29.47821105
Slc25a1,418.1167718,441.8186238,377.6836927,246.6862806,352.5134805,153.6954149,326.059731
Slc25a1,353.9131458,365.3109692,283.8821001,183.9174492,288.6221118,119.0651769,282.0012233
---,287.7118749,250.3805341,216.9750467,190.760884,262.3393123,85.51099544,262.5475141
Fblim1,58.30395608,89.54070466,84.92521644,64.40557925,104.6731497,15.28673623,66.55643579
Fblim1,336.8224821,345.101588,270.9965958,196.1486128,305.0939923,133.617539,316.4679199
---,156.3217346,172.070184,123.8066052,124.953453,193.9201073,72.47967133,193.6898178
Cdc23,77.24588922,60.20403908,43.36718043,40.966214,57.22024477,19.79418733,64.21535769
Myrip,175.6432094,147.0521603,99.57944735,109.4556622,143.426779,49.92126255,187.1057841
---,20.28506198,20.52629698,17.16728043,16.29136693,18.9721144,5.358495269,19.91150288
---,192.9517278,150.2465777,138.5173949,129.3449932,149.9636612,53.48032389,167.2771403
---,519.612472,648.0847651,738.1767751,684.9923265,890.9186221,294.717522,807.0157043
Nlrx1,119.0339382,149.0924641,155.7049035,126.3670677,162.8261382,65.65676843,167.8942283
Ccl19,297.0561954,272.1781378,222.1492095,238.232752,292.6400066,119.392016,412.4206197
Rpia,506.6746009,601.3225438,658.3925323,682.727758,650.612757,145.7678426,617.8999447
Ep300,72.5033792,88.75597566,79.66393775,98.54778222,116.0796493,20.31246927,124.0314453
Ube2g1,124.6485331,124.184436,106.9721737,108.2441213,92.10950227,36.06212173,103.5158996
---,262.2527736,285.6720212,187.2995893,174.0359749,176.5320996,94.87681995,193.2159284
---,247.1903361,200.2861676,227.9976758,229.869447,225.4816466,97.16199565,240.6577631
Stx3,68.17349063,61.11106609,64.1181943,60.50659425,56.73497232,21.21429927,63.73728157
Clec16a,123.369963,125.8270763,157.9201988,132.0987254,125.4779685,69.44794076,134.8229209
---,77.70356777,75.57936936,94.6814323,84.66844809,74.80005253,43.71471977,78.08975166
---,201.8666908,136.9023075,109.0642031,120.0225253,101.7798986,86.44274442,145.7077497
Abhd5,203.5055253,158.6701704,175.9677218,187.9553912,136.2928334,49.72712733,149.4108419
---,43.87053665,37.04822687,47.95165137,43.33951839,36.02273317,23.26813904,39.47361213
Dck,149.7540413,120.6819036,138.2768603,157.2659175,123.6863373,60.67008771,128.5762841
Ezh1,344.8368902,356.9984489,402.841048,414.9224531,412.4428806,325.351307,420.8920304
Hhex,40.31917447,38.56873673,75.76573437,88.53730869,60.91393238,32.13495866,47.9257912
Phactr1,211.7402711,217.7255087,299.6802311,280.1720598,264.8819662,205.3263879,230.4153106
Rnf8,466.2304607,533.5637729,492.7961204,465.6201736,521.8092809,261.5035953,500.2452121
---,26.3167492,24.58795088,23.02053464,20.56580002,24.57347085,9.870697309,23.28346592
Mms22l,140.9261063,158.2010899,171.4796981,157.2803137,157.4806544,48.63114852,134.4313011
---,435.4378218,518.5318297,314.8296434,440.6867768,607.3184287,148.6341672,504.2783075
Ssr3,997.0146412,1588.051651,1475.43038,1373.889685,1595.240892,465.7788957,1101.991449
Fam111a,23.29587531,26.90944765,24.22362784,20.74070807,27.55000493,6.250147628,24.34363693
Xpa,137.0978078,119.6081193,88.22715007,87.55661691,110.7968782,26.04087392,104.7389728
---,169.131332,160.4785387,122.3599683,103.2668667,147.1743627,45.91723143,155.7803681
Gtf2e2,192.5926233,253.162282,231.0718809,228.9618076,260.6899151,76.46673801,228.6383206
---,15.75605462,24.01136035,18.70213912,13.12713957,24.11339068,3.912446378,23.18295136
Triqk,38.29569948,43.65284318,34.67028114,31.23464093,44.30963657,10.83717247,47.42608365
---,41.87159385,36.38078589,31.64051909,29.73461405,37.70571725,10.22819527,39.30608868
Ik,317.7967753,397.1637279,400.781605,357.3689377,446.5514353,103.5020486,440.7004662
---,160.6476274,160.6368569,138.3526942,113.5732058,147.001966,54.54817041,159.9921051
Cap1,572.3297951,899.4693343,1099.678529,1067.814163,1218.941398,335.1161697,941.9938731
---,18.0833452,19.88120804,17.64694058,17.17915816,20.21867803,4.268396476,20.5898311
---,29.89634898,26.23562887,25.78469305,26.60212714,25.81249671,7.425291711,28.67655633
Eci1,71.36031257,76.6213743,78.4705157,72.54671558,92.03816181,40.54052879,96.42353965
---,15.0063986,13.5838049,13.86485262,15.03047348,13.7793895,4.883518103,13.80698607
LOC100910973,255.9706226,210.6736139,493.709563,707.9984223,855.0466196,171.7349366,803.9616712
---,85.5161694,60.81571254,73.83063235,68.63751029,64.5343166,25.41406452,70.81238431
---,87.00210874,84.37832421,92.36615739,84.64221621,84.25502473,26.25473851,86.79850387
RGD1305464,112.4492757,138.7770752,248.07102,171.2842504,195.8118105,76.61845946,180.1403334
---,10.55078422,10.15126122,11.12178322,10.90544955,10.28480838,3.313380104,10.35769685
Sergef,276.5002998,370.3067319,393.2480333,269.2459353,332.3991763,148.8390698,323.1498952
Asna1,109.538815,119.9599137,137.4628796,112.8195966,114.7946254,73.05684606,115.5739388
---,118.062843,95.30846131,112.5877368,106.0493935,90.70263495,45.48552927,99.17034542
---,24.35130565,20.91083857,25.90175245,23.68085578,20.27667403,12.43815353,21.64863687
Smad6,229.4321235,196.3644914,252.8749563,201.1723534,194.5589639,108.1786751,209.0230127
Bbs1,85.66465842,70.23692388,105.5338132,91.7582051,75.61211544,62.21917444,94.38572092
Galm,76.80834886,64.60336961,120.2787241,111.6776725,117.3256965,66.9982391,143.721395
Eml3,382.5207668,466.7146059,749.2429519,665.0570569,508.9133501,376.0308915,507.6322802
Rbbp8,240.0603409,274.7160608,369.4685269,397.521588,288.3321048,127.0377777,277.538138
---,116.369361,92.59632161,88.07413715,93.81322846,85.80457886,40.39968183,88.54728949
LOC100365779,108.2177289,102.6606921,90.49785685,92.03265465,105.866221,48.28454594,105.9433312
---,74.09845194,67.95299837,57.00802169,55.79386028,66.2836257,20.92849649,65.2311584
---,33.78642808,30.80348133,40.75199148,36.51017245,33.01755073,20.9368652,34.63900849
Maz,227.7555346,245.7298438,382.0244646,258.0111154,255.2239324,138.6314197,262.0971128
St3gal6,20.5332435,17.8942622,25.96911791,34.60766826,28.39747257,20.73300492,28.96768309
Peg12,39.64843024,35.04872667,51.09012649,45.48447941,34.42814421,28.27630487,35.99388926
---,150.4044312,161.4488096,423.0259534,199.3925172,185.8543516,192.2905318,197.0253161
Trex1,289.5348762,338.5581911,438.8857651,316.0987467,343.6899564,165.3618683,299.4974848
Yars2,27.31886013,30.99514854,30.86090146,27.63735172,28.48509668,10.20879518,27.35371914
---,59.02398988,66.74410041,60.31740255,64.11110937,70.58245146,18.5056556,63.13673272
Plxna1,232.3189071,387.4392936,441.6901637,451.1468789,946.3872945,178.1008604,521.5401198
Kif18b,136.8683002,144.5853505,228.6891426,153.9394443,165.1390163,41.64844608,121.0562673
Ttc25,27.13199229,28.9239195,27.25985344,18.40493745,29.89998558,12.29514051,29.36953311
Atp8b2,83.56759023,97.89294456,75.88765413,60.89670418,87.59774098,23.96712082,77.18671294
Gpr182,288.2843414,302.3358344,280.9035921,193.1931551,221.9255197,90.67552977,239.5705054
---,54.4277864,45.4925641,34.70317862,34.80173838,42.2764216,11.98513693,41.89041262
Them4,284.1310135,272.2839754,219.145747,202.1347826,247.1616521,90.66872846,258.3674221
Drg2,130.4402831,154.0860903,127.0300442,104.4630723,135.0469192,61.31342309,138.2712634
Tcirg1,92.49261712,86.51753965,83.63282945,68.57384083,110.1364541,35.71529914,101.9100782
---,18.94879373,17.27871539,14.39871864,13.83864858,16.9859427,5.113939466,16.97319176
---,32.04540331,27.60205683,20.08374326,21.24345978,23.44961296,7.896304538,26.51365565
Akip1,150.0581949,168.2595717,145.141489,122.3407412,161.3554411,66.65494278,151.3242483
---,210.5447731,132.1068177,110.4943286,86.76261801,120.4979413,37.46723874,135.8144319
---,71.7241915,60.02227476,55.54733816,54.31767671,58.24794331,25.80955703,61.20564177
Qrsl1,116.329498,116.1623322,106.9529154,110.9564682,118.8313941,40.70714299,126.2870692
Arsk,67.73114756,64.47554135,56.68204419,68.31044588,71.62093142,17.91913914,81.84192064
---,40.31734731,34.54269384,34.98982554,33.40466709,32.48286265,10.75321286,34.99055351
---,93.75068532,79.69904235,79.23637543,78.94780757,80.65988201,31.05320023,87.15587878
---,109.4942063,129.5992894,155.6068944,150.061367,138.4773331,49.81899692,117.9421341
---,81.2741108,76.70886438,75.54464637,73.5039706,69.58594259,27.82195697,75.32908044
---,372.1131329,343.4419734,373.4430359,334.4741106,315.2364548,148.99753,340.3756511
---,42.62485867,36.21105782,44.81606,42.29085263,38.11420654,20.95106197,41.70247409
Rc3h1,51.4712662,47.2066752,71.24909495,51.65527101,49.92370587,18.3015884,52.26463339
---,167.0308271,158.3750542,200.8306792,170.9251129,158.970424,95.117539,168.5834507
---,14.44894931,11.88944952,15.60340277,15.04188342,12.75719548,5.43053297,13.15810397
Slc22a23,667.1454539,556.1907908,614.4838131,640.2247468,705.3729019,364.8263724,620.9231132
Sbk1,193.3898521,153.3603293,186.8447279,187.6976733,173.5640079,105.5530331,188.956966
Elavl2,12.840282,11.7731439,13.31651576,13.82198695,10.51448563,6.55119295,11.37582651
---,165.5159932,144.5065531,150.1050316,165.2798613,122.1504759,68.56343709,138.8767304
---,20.8791659,17.50822541,18.50877085,29.59039609,16.76374217,9.875402682,20.07392129
---,26.70011317,25.28530271,29.2987171,28.7064877,23.52859589,17.26492347,24.75952192
---,47.36422488,43.4277392,44.60292884,45.55856818,43.12636868,16.34885039,42.8039537
---,38.12895661,29.23482084,25.73508103,24.61358857,28.75909076,10.73933955,28.57540322
Baz1b,334.197079,345.3413078,295.005419,288.7162096,345.157,113.3321763,329.1597056
Snrnp70,154.4136968,193.6739306,256.7843989,138.4067761,193.5549413,113.4638102,157.8179082
---,74.47689507,78.95680392,68.90745449,61.17841008,77.08120214,22.70224695,70.47263616
---,19.71575061,19.27127991,15.4675224,14.14140137,18.86229198,5.432688316,17.8406749
Parp12,264.4814522,295.726012,271.6320619,257.4372853,361.2441542,106.0801847,338.2437667
Nfx1,115.1961383,114.0841458,83.30732364,77.888952,105.8366233,29.70390782,106.0605314
Slc2a8,514.2329789,514.6199387,499.2073809,410.5817776,589.0610912,247.9301026,582.7542477
Zbtb39,115.2583627,120.984325,87.23666299,80.79084698,115.6236025,46.25002075,119.1885849
Zfp36l2,58.46230297,72.39191346,61.78990469,58.99679822,82.19585825,21.56291575,61.20947039
